"","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr"
"1","storm_1","2021-12-02 16:30:00","2021-12-06 07:45:00",239194.3333131,1477365.32238466,73,14.3230139708443,0.0884649893643507,3276.63470291918
"2","storm_2","2022-04-11 18:00:00","2022-04-18 19:00:00",1406077.7246793,9654491.70539058,150,84.1962709388802,0.578113275771891,9373.851497862
"3","storm_3","2022-04-18 19:45:00","2022-04-21 16:30:00",291456.6191559,1776619.16367769,55.5,17.4524921650239,0.106384381058544,5251.47061542162
"4","storm_4","2022-04-21 17:30:00","2022-04-25 18:15:00",533988.8670258,3630265.34817354,71.5,31.9753812590299,0.217381158573266,7468.3757625986
"5","storm_5","2022-04-25 18:15:00","2022-05-01 16:30:00",732565.6075809,4523649.3194229,111.75,43.8662040467605,0.270877204755862,6555.39693584698
"6","storm_6","2022-05-01 16:30:00","2022-05-14 22:15:00",752459.0580117,5720383.56625622,272.5,45.0574286234551,0.342537938099175,2761.31764407963
"7","storm_7","2022-05-14 22:15:00","2022-05-21 21:30:00",1200780.8913384,20679668.9633936,172.75,71.9030473855329,1.23830353074213,6950.97476896324
"8","storm_8","2022-05-21 21:30:00","2022-05-27 05:15:00",322675.6660407,3614359.48162052,134.25,19.3218961701018,0.216428711474282,2403.54313624358
"9","storm_9","2022-12-03 14:30:00","2022-12-06 16:30:00",400979.8272528,5226699.18478532,75.75,24.0107680989701,0.312975999088941,5293.46306604356
"10","storm_10","2022-12-06 16:30:00","2022-12-13 01:15:00",1192523.853015,15854668.8310148,177,71.408613952994,0.949381367126634,6737.42289838983
"11","storm_11","2022-12-26 01:15:00","2022-12-29 23:00:00",790686.001971,9109382.28568935,97.25,47.3464671838922,0.545471993155051,8130.44732103856
"12","storm_12","2021-12-06 08:15:00","2021-12-10 00:45:00",550189.4218506,5398197.4885299,80,32.9454743623114,0.323245358594605,6877.3677731325
"13","storm_13","2022-12-29 23:00:00","2023-01-04 08:30:00",1143014.7186639,17916594.9795522,135,68.4439951295748,1.07284999877558,8466.77569380667
"14","storm_14","2023-01-04 08:30:00","2023-01-08 06:45:00",639808.0311906,9376934.9224292,97.5,38.3118581551257,0.561493109127497,6562.13365323692
"15","storm_15","2023-01-08 06:45:00","2023-01-11 07:45:00",245834.837838,2891597.12133609,77,14.7206489723353,0.173149528223718,3192.66023166234
"16","storm_16","2023-01-13 01:00:00","2023-01-16 00:45:00",319375.5926373,4975129.48026695,74,19.1242869842695,0.297911944926165,4315.88638699054
"17","storm_17","2023-02-09 20:45:00","2023-02-15 16:30:00",500449.8540708,8254469.92380018,146.75,29.967057129988,0.494279636155699,3410.22047066985
"18","storm_18","2023-02-15 16:30:00","2023-02-17 22:15:00",337218.0850134,5609560.29480526,57,20.1926997014012,0.335901814060195,5916.10675462105
"19","storm_19","2023-02-17 22:15:00","2023-02-21 22:15:00",352618.8450246,4385279.38738868,99,21.1149008996766,0.262591580083154,3561.8065154
"20","storm_20","2023-03-17 18:45:00","2023-03-22 16:15:00",409085.5744449,6046273.22698956,125.25,24.4961421823293,0.362052289041291,3266.15229097725
"21","storm_21","2023-03-22 17:30:00","2023-03-27 16:15:00",528416.4598101,8275352.11067944,124.25,31.6417041802455,0.495530066507751,4252.84877110744
"22","storm_22","2023-04-01 12:15:00","2023-04-04 17:00:00",431210.8915632,6328240.77750727,79.75,25.8210114708503,0.378936573503429,5407.03312304953
"23","storm_23","2021-12-11 13:00:00","2021-12-16 02:00:00",524174.0547069,4781251.83897598,93.25,31.387667946521,0.286302505327903,5621.16948747346
"24","storm_24","2023-04-04 17:00:00","2023-04-09 17:00:00",1024471.7166942,15768295.7484439,123.25,61.3456117780958,0.944209326254123,8312.14374599757
"25","storm_25","2023-04-09 17:00:00","2023-04-13 14:15:00",977698.086498,12430405.7681545,98.5,58.5447955986826,0.744335674739789,9925.86889845685
"26","storm_26","2023-04-27 05:00:00","2023-04-30 18:45:00",435907.8704916,5247506.99873314,89.5,26.1022676941078,0.314221975972044,4870.47899990614
"27","storm_27","2023-04-30 18:45:00","2023-05-06 15:15:00",858595.8228552,13440493.2826856,145.25,51.4129235242635,0.804819957047042,5911.15884926127
"28","storm_28","2022-02-26 22:00:00","2022-03-06 14:00:00",2168851.2544215,9870700.0522211,306.75,129.87133260009,0.591059883366533,7070.4197373154
"29","storm_29","2022-03-06 14:00:00","2022-03-11 19:30:00",957426.5067219,9273245.59671501,110,57.3309285462216,0.555284167467964,8703.87733383545
"30","storm_30","2022-03-16 18:15:00","2022-03-24 06:00:00",1341004.9146255,11975884.1389261,163,80.2996954865569,0.717118810714139,8227.02401610736
"31","storm_31","2022-03-24 06:00:00","2022-03-31 16:00:00",898721.2604889,7313935.88422759,153.5,53.8156443406527,0.437960232588478,5854.86163184951
"32","storm_32","2022-03-31 16:00:00","2022-04-06 18:15:00",719045.0708301,6213312.89155397,120.75,43.0565910676707,0.372054664164909,5954.82460314783
"33","storm_33","2022-04-06 18:15:00","2022-04-11 18:00:00",979560.9470691,8106202.00248969,118,58.6563441358742,0.485401317514353,8301.36395821271
