"","datetime","base_flow","storm_flow","total_flow","smooth_st_flow","para_label","filter_para"
"1",2023-02-09 13:45:00,0.839608097,0,0.839608097,0,"filterPara_0.99","0.99"
"2",2023-02-09 16:00:00,0.839608661718775,0.0225881862812249,0.862196848,0.787804687673079,"filterPara_0.99","0.99"
"3",2023-02-09 22:00:00,0.83962023939595,0.395780466604051,1.235400706,2.19514030806906,"filterPara_0.99","0.99"
"4",2023-02-10 04:00:00,0.839744726478634,3.71133002252137,4.551074749,3.92616788308122,"filterPara_0.99","0.99"
"5",2023-02-10 10:00:00,0.84024230235065,7.20382969064935,8.044071993,5.01771373128138,"filterPara_0.99","0.99"
"6",2023-02-10 16:00:00,0.841391194597852,8.32908468140215,9.170475876,4.85930735825057,"filterPara_0.99","0.99"
"7",2023-02-11 12:30:00,0.843197590648876,3.35201382435112,4.195211415,3.93763412396103,"filterPara_0.99","0.99"
"8",2023-02-15 14:00:00,0.845383137490894,1.57043141550911,2.415814553,3.06655201694357,"filterPara_0.99","0.99"
"9",2023-02-16 10:30:00,0.847756532657032,2.76056374734297,3.60832028,2.46877073326089,"filterPara_0.99","0.99"
"10",2023-02-17 13:30:00,0.850303015154448,1.72098380584555,2.571286821,2.14822991734131,"filterPara_0.99","0.99"
"11",2023-03-22 15:00:00,0.852984419245551,1.22119753475445,2.074181954,2.14146798556234,"filterPara_0.99","0.99"
"12",2023-03-22 18:00:00,0.855781578285915,2.60110099671408,3.456882575,2.2740443344656,"filterPara_0.99","0.99"
"13",2023-03-23 00:00:00,0.858755953598098,2.8916127244019,3.750368678,2.43204892028716,"filterPara_0.99","0.99"
"14",2023-03-23 06:00:00,0.861931109982334,2.01431840401767,2.876249514,2.91928547452687,"filterPara_0.99","0.99"
"15",2023-03-23 12:00:00,0.86526249321455,1.85609264178545,2.721355135,3.92346762996937,"filterPara_0.99","0.99"
"16",2023-03-23 18:00:00,0.868830606223623,6.39423170977638,7.263062316,4.84817074709498,"filterPara_0.99","0.99"
"17",2023-03-24 00:00:00,0.872886417953819,7.70312304004618,8.576009458,4.98944064588669,"filterPara_0.99","0.99"
"18",2023-03-24 06:00:00,0.877511919012213,4.21495178598779,5.092463705,4.50366240123354,"filterPara_0.99","0.99"
"19",2023-03-24 12:00:00,0.882504873461484,3.39662254453852,4.279127418,3.90209932432577,"filterPara_0.99","0.99"
"20",2023-03-24 15:45:00,0.887584291308128,3.19719729069187,4.084781582,3.3112569975879,"filterPara_0.99","0.99"
"21",2023-03-24 18:00:00,0.892609526214128,3.31652270878587,4.209132235,2.62203877161457,"filterPara_0.99","0.99"
"22",2023-03-25 10:00:00,0.897578499998418,1.81289783700158,2.710476337,1.88302561923466,"filterPara_0.99","0.99"
"23",2023-03-31 14:00:00,0.902489854447696,0.582888271552304,1.485378126,1.3279579470894,"filterPara_0.99","0.99"
"24",2023-03-31 20:00:00,0.907343250242054,0.656537693757946,1.563880944,1.10363032302117,"filterPara_0.99","0.99"
"25",2023-04-01 02:00:00,0.912138958690976,0.773797320309024,1.685936279,1.22155366488196,"filterPara_0.99","0.99"
"26",2023-04-01 08:00:00,0.916877277160469,1.15730467683953,2.074181954,1.58700897147282,"filterPara_0.99","0.99"
"27",2023-04-01 14:00:00,0.921558141492111,2.37539372150789,3.296951863,1.96896201117127,"filterPara_0.99","0.99"
"28",2023-04-01 20:00:00,0.926180825412403,2.6566449705876,3.582825796,2.11563763036547,"filterPara_0.99","0.99"
"29",2023-04-02 02:00:00,0.930744008894888,2.48885143610511,3.419595445,1.88129840550252,"filterPara_0.99","0.99"
"30",2023-04-02 08:00:00,0.93524625153085,1.94100326246915,2.876249514,1.26089182275241,"filterPara_0.99","0.99"
"31",2023-04-11 13:30:00,0.939691030984092,0.439603601015908,1.379294632,0.439603601015908,"filterPara_0.99","0.99"
"32",2023-02-09 13:45:00,0.839608097,0,0.839608097,0,"filterPara_0.98","0.98"
"33",2023-02-09 16:00:00,0.8396103558751,0.0225864921248999,0.862196848,0.787664779022227,"filterPara_0.98","0.98"
"34",2023-02-09 22:00:00,0.839656621406296,0.395744084593704,1.235400706,2.19456729121643,"filterPara_0.98","0.98"
"35",2023-02-10 04:00:00,0.840153599474794,3.71092114952521,4.551074749,3.92449354214469,"filterPara_0.98","0.98"
"36",2023-02-10 10:00:00,0.84213299799169,7.20193899500831,8.044071993,5.01385794699572,"filterPara_0.98","0.98"
"37",2023-02-10 16:00:00,0.84667812858922,8.32379774741078,9.170475876,4.85196050184927,"filterPara_0.98","0.98"
"38",2023-02-11 12:30:00,0.853762624279652,3.34144879072035,4.195211415,3.92556022381034,"filterPara_0.98","0.98"
"39",2023-02-15 14:00:00,0.862222740216931,1.55359181278307,2.415814553,3.04879025717489,"filterPara_0.98","0.98"
"40",2023-02-16 10:30:00,0.871266462547107,2.73705381745289,3.60832028,2.44465242644678,"filterPara_0.98","0.98"
"41",2023-02-17 13:30:00,0.880823921081389,1.69046289991861,2.571286821,2.11730116070791,"filterPara_0.98","0.98"
"42",2023-03-22 15:00:00,0.890733082276881,1.18344887172312,2.074181954,2.10340603995595,"filterPara_0.98","0.98"
"43",2023-03-22 18:00:00,0.900911200786521,2.55597137421348,3.456882575,2.2286148284686,"filterPara_0.98","0.98"
"44",2023-03-23 00:00:00,0.911599732901065,2.83876894509894,3.750368678,2.37913555226852,"filterPara_0.98","0.98"
"45",2023-03-23 06:00:00,0.922546769229499,1.9537027447705,2.876249514,2.85895380552696,"filterPara_0.98","0.98"
"46",2023-03-23 12:00:00,0.933299562538217,1.78805557246178,2.721355135,3.85599667340147,"filterPara_0.98","0.98"
"47",2023-03-23 18:00:00,0.943808279544268,6.31925403645573,7.263062316,4.77403964919209,"filterPara_0.98","0.98"
"48",2023-03-24 00:00:00,0.954047459296132,7.62196199870387,8.576009458,4.90926779761351,"filterPara_0.98","0.98"
"49",2023-03-24 06:00:00,0.963977916114376,4.12848578888562,5.092463705,4.41810172073031,"filterPara_0.98","0.98"
"50",2023-03-24 12:00:00,0.973564045838469,3.30556337216153,4.279127418,3.81174552930983,"filterPara_0.98","0.98"
"51",2023-03-24 15:45:00,0.982782909204996,3.101998672795,4.084781582,3.21660768718941,"filterPara_0.98","0.98"
"52",2023-03-24 18:00:00,0.991618466576592,3.21751376842341,4.209132235,2.52350407432072,"filterPara_0.98","0.98"
"53",2023-03-25 10:00:00,1.00005749135991,1.71041884564009,2.710476337,1.78094413471522,"filterPara_0.98","0.98"
"54",2023-03-31 14:00:00,1.00814496372648,0.477233162273518,1.485378126,1.22260254390498,"filterPara_0.98","0.98"
"55",2023-03-31 20:00:00,1.01598539715999,0.547895546840013,1.563880944,0.99521642019195,"filterPara_0.98","0.98"
"56",2023-04-01 02:00:00,1.02363371825583,0.662302560744165,1.685936279,1.11025649876903,"filterPara_0.98","0.98"
"57",2023-04-01 08:00:00,1.0310916041586,1.0430903498414,2.074181954,1.47298228001242,"filterPara_0.98","0.98"
"58",2023-04-01 14:00:00,1.03835779320133,2.25859406979867,3.296951863,1.85235179739548,"filterPara_0.98","0.98"
"59",2023-04-01 20:00:00,1.04542568365278,2.53740011234722,3.582825796,1.99658934992673,"filterPara_0.98","0.98"
"60",2023-04-02 02:00:00,1.05228393628902,2.36731150871098,3.419595445,1.75995277618171,"filterPara_0.98","0.98"
"61",2023-04-02 08:00:00,1.05892034207187,1.81732917192813,2.876249514,1.13736195034533,"filterPara_0.98","0.98"
"62",2023-04-11 13:30:00,1.06535277565305,0.313941856346954,1.379294632,0.313941856346954,"filterPara_0.98","0.98"
